# massnumber, rigidity, px, py, pz, Nparticles, label
1.000000000000000000e+00 6.918309709189361664e+19 -7.884116296310744731e-01 4.992561583370540013e-01 -3.593750000000000000e-01 7.956221119526279758e-26 2.000000000000000000e+00
1.000000000000000000e+00 6.606934480075965235e+19 -8.994763650195592986e-01 3.469663213428652582e-01 -2.656250000000000000e-01 1.839265848467859147e-25 4.000000000000000000e+00
1.000000000000000000e+00 7.585775750291819725e+19 -7.862286022506580485e-01 4.911411049820372798e-01 -3.750000000000000000e-01 7.467759438584805823e-21 3.000000000000000000e+00
1.000000000000000000e+00 7.943282347242789274e+19 -8.702490022290177984e-01 4.181504918586382846e-01 -2.604166666666666297e-01 2.604749753588704518e-23 4.000000000000000000e+00
4.000000000000000000e+00 3.147313529485428224e+18 -1.013924852826362522e-01 4.473550005243168148e-01 -8.885904947916666297e-01 3.659206495184486041e-02 2.000000000000000000e+00
1.000000000000000000e+00 6.606934480075965235e+19 -8.427450713466203558e-01 4.307035768482409543e-01 -3.229166666666666297e-01 8.014724068017710041e-19 2.000000000000000000e+00
1.000000000000000000e+00 4.570881896148751974e+19 -5.081130924742823796e-01 9.122780252203088747e-02 -8.564453125000000000e-01 7.119950702428522478e-10 0.000000000000000000e+00
1.000000000000000000e+00 6.309573444801943962e+19 -8.658028394279700946e-01 3.586272784322003804e-01 -3.489583333333333148e-01 4.865020579397964881e-19 4.000000000000000000e+00
1.000000000000000000e+00 8.317637711026674074e+19 -8.651782357816329982e-01 3.962807741072019163e-01 -3.072916666666666297e-01 2.252596979545761119e-23 2.000000000000000000e+00
1.000000000000000000e+00 5.754399373371590246e+19 -8.027298798648169198e-01 4.678449136584745260e-01 -3.697916666666666297e-01 1.798615012521068638e-15 2.000000000000000000e+00
1.200000000000000000e+01 1.261301040363505920e+18 9.941979779621652469e-01 6.107989750999116146e-02 -8.854166666666665741e-02 5.304380962473413674e-02 2.000000000000000000e+00
1.400000000000000000e+01 1.878762851353836032e+18 5.464035276898935312e-01 -6.225481830551317375e-02 -8.352050781250000000e-01 5.797468380636798535e-02 0.000000000000000000e+00
1.000000000000000000e+00 8.317637711026742272e+18 5.649817346906779170e-01 -4.412819600665608966e-01 6.971842447916667407e-01 3.621101955615504964e-02 1.000000000000000000e+00
1.000000000000000000e+00 5.495408738576225894e+19 -8.274466035150638277e-01 4.357729805226649988e-01 -3.541666666666666297e-01 2.832730206057649723e-17 2.000000000000000000e+00
1.000000000000000000e+00 2.630267991895370547e+19 1.820338943063170289e-01 -2.790987764277275129e-01 9.428507486979166297e-01 1.168175976368513229e-05 1.000000000000000000e+00
1.000000000000000000e+00 9.120108393559115366e+19 -7.933139394387384025e-01 4.754940764679184140e-01 -3.802083333333333148e-01 2.489253146194935274e-21 3.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000164e+20 -5.703966903513514319e-01 9.034196056426696542e-02 -8.163859049479167407e-01 6.062628415223457547e-24 0.000000000000000000e+00
4.000000000000000000e+00 9.504734908014069760e+18 -3.314242038737867380e-01 3.450308343329173966e-02 -9.428507486979166297e-01 2.284336026901690169e-03 0.000000000000000000e+00
1.000000000000000000e+00 9.120108393559115366e+19 -8.277660871113086127e-01 4.824364500038552106e-01 -2.864583333333333148e-01 6.813927935875659482e-33 2.000000000000000000e+00
1.000000000000000000e+00 6.918309709189361664e+19 1.297288381141684377e-01 -3.002832625488903728e-01 9.449869791666666297e-01 2.360639373116658355e-19 1.000000000000000000e+00
1.000000000000000000e+00 7.943282347242789274e+19 -8.379568579848888366e-01 4.952887471414849641e-01 -2.291666666666666574e-01 1.386921772164700010e-31 2.000000000000000000e+00
1.000000000000000000e+00 5.011872336272715776e+19 -7.817583612691709760e-01 4.685679294577212994e-01 -4.114583333333333148e-01 5.382784787334890174e-13 2.000000000000000000e+00
1.000000000000000000e+00 3.981071705534985830e+19 -4.764236854176812086e-01 7.251035366183877784e-02 -8.762207031250000000e-01 7.283716107063066481e-11 0.000000000000000000e+00
1.400000000000000000e+01 2.060022502233294080e+18 -8.775657754495524987e-01 2.780115449664376515e-01 -3.906250000000000000e-01 5.787751653955286457e-02 2.000000000000000000e+00
1.000000000000000000e+00 4.570881896148751974e+19 1.890496791001894383e-01 -2.517905321831471199e-01 9.491373697916666297e-01 7.772643103866015028e-10 1.000000000000000000e+00
1.000000000000000000e+00 3.981071705534985830e+19 -8.489540030156387251e-01 3.825651497709617876e-01 -3.645833333333333148e-01 6.818190166429956448e-09 4.000000000000000000e+00
1.400000000000000000e+01 2.715638545146876928e+18 -1.574811667699213269e-01 4.120680346004972350e-01 -8.974405924479166297e-01 4.354019411250140831e-02 2.000000000000000000e+00
1.000000000000000000e+00 1.905460717963252122e+19 -6.248547816463126958e-01 4.815016388784444379e-01 -6.145833333333332593e-01 2.034744452117716209e-04 2.000000000000000000e+00
1.000000000000000000e+00 8.709635899560832205e+19 -8.056849979870792655e-01 4.896535233279232235e-01 -3.333333333333333148e-01 2.398588505057693339e-29 2.000000000000000000e+00
1.000000000000000000e+00 7.585775750291819725e+19 -8.084067405083530389e-01 4.778226442945756047e-01 -3.437500000000000000e-01 2.099078433401245073e-21 2.000000000000000000e+00
1.000000000000000000e+00 1.737800828749369139e+19 -6.868520804809546965e-01 4.116832938917245333e-01 -5.989583333333332593e-01 4.701203216216389130e-04 4.000000000000000000e+00
1.000000000000000000e+00 5.248074602497712128e+19 -8.399097396711969754e-01 3.972477217925244886e-01 -3.697916666666666297e-01 4.527652323249374646e-29 4.000000000000000000e+00
1.000000000000000000e+00 1.096478196143182807e+20 5.420457581322064844e-02 -2.788583681838723294e-01 9.588012695312500000e-01 5.978412895354754403e-29 1.000000000000000000e+00
1.000000000000000000e+00 9.120108393559115366e+19 1.108125014837178651e-01 -2.480755491722717310e-01 9.623819986979166297e-01 2.766279977125224403e-19 1.000000000000000000e+00
1.000000000000000000e+00 8.317637711026674074e+19 -5.463918952347529556e-01 1.001300309612830758e-01 -8.315226236979167407e-01 1.460358715690424920e-17 0.000000000000000000e+00
1.000000000000000000e+00 6.606934480075965235e+19 -8.700005457930536368e-01 4.049660329210202359e-01 -2.812500000000000000e-01 1.101903727468151522e-20 4.000000000000000000e+00
1.000000000000000000e+00 8.317637711026674074e+19 -8.621732689446511833e-01 4.406327885181655080e-01 -2.500000000000000000e-01 1.764563559963781874e-20 2.000000000000000000e+00
1.000000000000000000e+00 6.918309709189361664e+19 -8.395231073403621735e-01 4.290569206183156847e-01 -3.333333333333333148e-01 2.145560531240158938e-29 2.000000000000000000e+00
4.000000000000000000e+00 2.387481465053592064e+18 -6.390780046477299858e-02 2.704448530130577066e-01 -9.606119791666666297e-01 1.519066017690361425e-01 4.000000000000000000e+00
1.000000000000000000e+00 5.495408738576225894e+19 -5.382532228062058000e-01 8.135995977071895646e-02 -8.388468424479167407e-01 7.799325581244506723e-12 0.000000000000000000e+00
1.400000000000000000e+01 9.416119561117216000e+17 4.044610755549477021e-01 4.844659565039324267e-01 -7.756958007812500000e-01 4.959085175828029796e-02 2.000000000000000000e+00
1.000000000000000000e+00 3.981071705534985830e+19 -7.678639672987143117e-01 4.995503070977947990e-01 -4.010416666666666297e-01 8.719799225865931702e-12 2.000000000000000000e+00
1.000000000000000000e+00 1.819700858609990246e+19 -6.835386079106495760e-01 4.387450213025712586e-01 -5.833333333333332593e-01 3.781175782021542584e-04 2.000000000000000000e+00
1.000000000000000000e+00 1.047128548050898289e+20 -8.558626238471580550e-01 4.710617005220019138e-01 -2.135416666666666574e-01 8.452792598383353478e-28 2.000000000000000000e+00
1.400000000000000000e+01 2.258769757263128064e+18 3.309673090818163743e-01 2.826727862065966934e-01 -9.003092447916666297e-01 5.179690557320669464e-02 2.000000000000000000e+00
1.000000000000000000e+00 1.258925411794171331e+20 -5.704156915923004334e-01 4.297498005335240179e-02 -8.202311197916667407e-01 1.033024104413861440e-26 0.000000000000000000e+00
1.000000000000000000e+00 9.120108393559115366e+19 -8.585186691095021416e-01 4.321419825177112428e-01 -2.760416666666666297e-01 1.462324261488135507e-20 2.000000000000000000e+00
1.400000000000000000e+01 1.713452085013917696e+18 6.065016122385553654e-01 -3.340635814770247514e-01 -7.214965820312500000e-01 5.713759169552655448e-02 0.000000000000000000e+00
1.000000000000000000e+00 7.943282347242789274e+19 -7.947950188848063036e-01 5.170708780104095181e-01 -3.177083333333333148e-01 3.363441746897298823e-20 2.000000000000000000e+00
1.000000000000000000e+00 8.317637711026674074e+19 -8.084974529266606424e-01 5.050520055730145508e-01 -3.020833333333333148e-01 2.217829204305278682e-26 2.000000000000000000e+00
1.000000000000000000e+00 5.011872336272715776e+19 -8.305829432413243119e-01 4.117122470811123702e-01 -3.750000000000000000e-01 1.296101845263379281e-20 4.000000000000000000e+00
1.000000000000000000e+00 8.317637711026674074e+19 -8.713329250279020499e-01 4.252716469421352619e-01 -2.447916666666666574e-01 1.802484027542747002e-30 4.000000000000000000e+00
1.000000000000000000e+00 6.309573444801943962e+19 -7.991675223998357946e-01 4.856925399504610219e-01 -3.541666666666666297e-01 2.547843845109003419e-16 2.000000000000000000e+00
1.000000000000000000e+00 5.248074602497712128e+19 -8.580270168728769686e-01 3.993926197429296110e-01 -3.229166666666666297e-01 7.860486776037553648e-19 2.000000000000000000e+00
1.000000000000000000e+00 9.549925860214368256e+18 -5.086503141504249426e-01 3.823771404531418061e-01 -7.714029947916667407e-01 2.753677144888249176e-02 2.000000000000000000e+00
1.000000000000000000e+00 3.019951720402019123e+19 -7.068675963369055459e-01 4.786134558678584727e-01 -5.208333333333332593e-01 8.238002480353095258e-07 3.000000000000000000e+00
1.000000000000000000e+00 5.495408738576225894e+19 -8.024822500943248338e-01 4.877070593948273358e-01 -3.437500000000000000e-01 4.406585867850447087e-12 2.000000000000000000e+00
1.400000000000000000e+01 1.361043369973751552e+18 9.758309102413993408e-01 6.596405718013591268e-02 2.083333333333333148e-01 1.625341780482448817e-01 2.000000000000000000e+00
1.000000000000000000e+00 1.258925411794171331e+20 -5.773320176386025349e-01 8.081764293358494056e-02 -8.125000000000000000e-01 6.155379264060849108e-31 0.000000000000000000e+00
1.000000000000000000e+00 6.606934480075965235e+19 -8.027298798648169198e-01 4.678449136584745260e-01 -3.697916666666666297e-01 1.460028595289294501e-14 2.000000000000000000e+00
1.000000000000000000e+00 7.244359600749890765e+19 -8.455534003584936897e-01 3.748080447456774156e-01 -3.802083333333333148e-01 1.643001507872847119e-16 4.000000000000000000e+00
1.100000000000000000e+01 3.300709588819093504e+18 -3.108613329472746933e-01 4.262246095000774559e-01 -8.495279947916667407e-01 3.261920375201508154e-02 2.000000000000000000e+00
1.400000000000000000e+01 1.636334037691264512e+18 9.850357170491816916e-01 -1.584935889385640506e-01 -6.770833333333332871e-02 5.686542878938093126e-02 2.000000000000000000e+00
1.000000000000000000e+00 6.606934480075965235e+19 -8.663908689840523758e-01 4.228595765925831640e-01 -2.656250000000000000e-01 2.604749753588704518e-23 4.000000000000000000e+00
1.000000000000000000e+00 1.096478196143182807e+20 -7.980776667829607707e-01 5.053771088575990111e-01 -3.281250000000000000e-01 3.066905666463994633e-30 2.000000000000000000e+00
1.400000000000000000e+01 3.264915640106251264e+18 9.094245697027900088e-02 -6.978260158641043376e-02 -9.934082031250000000e-01 3.598347419521800289e-02 0.000000000000000000e+00
1.000000000000000000e+00 7.585775750291819725e+19 -8.554828878617422028e-01 3.918399781878941224e-01 -3.385416666666666297e-01 2.191181299762044477e-33 4.000000000000000000e+00
1.000000000000000000e+00 4.365158322401665024e+19 -7.857307103641943957e-01 4.709488638778106528e-01 -4.010416666666666297e-01 8.847866578749852200e-10 2.000000000000000000e+00
1.000000000000000000e+00 1.258925411794171331e+20 1.018551069646409235e-01 -2.717949298477325693e-01 9.569498697916666297e-01 1.450118486413831388e-28 1.000000000000000000e+00
1.000000000000000000e+00 9.120108393559115366e+19 1.194811827480149885e-01 -2.301188168028390491e-01 9.657999674479166297e-01 2.121802812483500183e-22 1.000000000000000000e+00
1.000000000000000000e+00 3.311311214825907814e+19 -8.105648354425482038e-01 3.773000228812835588e-01 -4.479166666666666297e-01 1.398878551394631990e-07 4.000000000000000000e+00
1.000000000000000000e+00 6.309573444801943962e+19 -8.451741119043323369e-01 3.808618129541516684e-01 -3.750000000000000000e-01 5.324946931688354992e-19 4.000000000000000000e+00
1.000000000000000000e+00 4.365158322401665024e+19 -8.446915147401932167e-01 4.382557204682446805e-01 -3.072916666666666297e-01 4.083647741560751078e-13 2.000000000000000000e+00
1.000000000000000000e+00 7.585775750291819725e+19 -8.174590397419765342e-01 4.697335491882758118e-01 -3.333333333333333148e-01 2.210554691810252544e-23 2.000000000000000000e+00
1.000000000000000000e+00 5.495408738576225894e+19 -7.807490005712557357e-01 5.147785643645309550e-01 -3.541666666666666297e-01 5.742403476972589049e-15 2.000000000000000000e+00
1.000000000000000000e+00 7.943282347242789274e+19 -8.336817756609935515e-01 4.588534935335624176e-01 -3.072916666666666297e-01 1.362785587175131896e-32 2.000000000000000000e+00
4.000000000000000000e+00 2.617821370127246336e+18 -6.005819175784409270e-01 6.792075122175863511e-01 -4.218750000000000000e-01 1.353306497981853762e-01 2.000000000000000000e+00
1.000000000000000000e+00 7.585775750291819725e+19 -8.746428773091662334e-01 3.749288849496196230e-01 -3.072916666666666297e-01 8.560561984540020777e-33 4.000000000000000000e+00
1.000000000000000000e+00 8.709635899560833024e+18 -3.661275791155372272e-01 4.536456169864270804e-01 -8.125000000000000000e-01 3.893432824805136833e-02 4.000000000000000000e+00
1.000000000000000000e+00 6.309573444801943962e+19 -5.367335120415900329e-01 9.084663982041565888e-02 -8.388468424479167407e-01 3.229229036428124997e-13 0.000000000000000000e+00
1.000000000000000000e+00 7.585775750291819725e+19 -7.792019694091693038e-01 5.206461105838537939e-01 -3.489583333333333148e-01 1.652999878180652923e-22 2.000000000000000000e+00
4.000000000000000000e+00 3.450960661507216384e+18 -2.790523977103577802e-01 5.056123154497637051e-01 -8.163859049479167407e-01 3.404013135226847259e-02 2.000000000000000000e+00
1.000000000000000000e+00 5.754399373371590246e+19 -8.319212573821963552e-01 4.512558563658916055e-01 -3.229166666666666297e-01 2.375591415922112910e-27 2.000000000000000000e+00
1.400000000000000000e+01 2.060022502233294080e+18 -7.347629682858627942e-02 3.187488713859477074e-01 -9.449869791666666297e-01 5.787751653955286457e-02 2.000000000000000000e+00
1.000000000000000000e+00 7.244359600749890765e+19 -8.517320337763013560e-01 4.352965634999211852e-01 -2.916666666666666297e-01 8.501299196907237268e-23 2.000000000000000000e+00
1.000000000000000000e+00 7.585775750291819725e+19 -8.185104870753263651e-01 4.439815036724699682e-01 -3.645833333333333148e-01 1.479415300052977317e-25 2.000000000000000000e+00
1.000000000000000000e+00 7.943282347242789274e+19 -8.470599859318299618e-01 4.662167809403583996e-01 -2.552083333333333148e-01 5.563522741648143710e-18 2.000000000000000000e+00
1.000000000000000000e+00 5.011872336272715776e+19 -8.613367376889135008e-01 3.692250071496271935e-01 -3.489583333333333148e-01 3.401777711336669891e-13 4.000000000000000000e+00
1.400000000000000000e+01 9.416119561117216000e+17 3.737620598582315212e-01 -6.992596313141005160e-01 -6.093750000000000000e-01 4.958442127011244982e-02 1.000000000000000000e+00
1.200000000000000000e+01 1.909056377306475264e+18 5.331930495714881646e-01 1.097321593873760853e-01 -8.388468424479167407e-01 5.891119956870710661e-02 2.000000000000000000e+00
1.000000000000000000e+00 2.398832919019484774e+19 -7.612469183243156801e-01 4.129202457396979331e-01 -5.000000000000000000e-01 1.445549925365459687e-05 4.000000000000000000e+00
1.000000000000000000e+00 8.317637711026674074e+19 -8.365736561784067327e-01 4.604451673796706723e-01 -2.968750000000000000e-01 6.760832876739554487e-27 2.000000000000000000e+00
1.000000000000000000e+00 1.202264434617417933e+19 -5.711622666872636644e-01 4.411725634018039410e-01 -6.921997070312500000e-01 7.622635107994414627e-03 2.000000000000000000e+00
